user_id,auth_date
120675,2020-07-01
256843,2019-05-19
14540,2014-09-17
125128,2017-02-03
42127,2019-04-27
76059,2016-06-05
309326,2018-09-01
190110,2020-09-04
632575,2019-10-17
107595,2018-11-30
571864,2019-09-17
209132,2019-04-14
52651,2015-09-10
649415,2019-11-02
1094489,2020-09-14
351706,2019-07-14
982932,2020-07-16
26485,2019-07-02
458245,2019-04-20
222269,2020-09-19
226494,2020-08-22
1531,2015-10-14
131934,2019-08-18
6139,2018-06-28
14540,2014-10-17
948756,2020-09-17
736154,2020-02-14
679823,2019-11-30
31107,2018-03-28
710710,2020-01-07
60267,2019-06-09
900172,2020-06-16
704448,2019-12-21
499022,2019-09-21
517060,2019-08-05
1979,2010-03-20
230723,2018-11-10
594232,2019-12-09
230080,2020-05-03
53198,2020-03-07
86676,2020-03-15
283591,2019-05-02
585141,2020-01-08
13297,2016-03-23
188360,2018-06-02
608140,2020-07-07
50887,2018-02-23
833701,2020-09-14
625786,2019-11-01
642193,2020-01-04
106365,2018-12-30
78739,2016-05-23
462502,2019-09-04
802055,2020-03-09
104852,2018-10-13
642917,2019-11-10
70530,2016-11-24
42984,2015-07-24
113658,2017-02-10
17151,2019-11-13
999030,2020-07-21
661261,2020-04-29
20390,2014-08-04
525184,2020-09-02
246009,2020-03-14
50922,2018-01-12
321064,2018-08-30
222066,2018-02-18
11523,2019-02-20
664847,2020-01-19
653318,2019-12-03
86021,2019-04-02
15929,2019-05-14
623819,2019-10-27
123655,2018-04-30
223440,2020-05-17
75689,2019-11-19
478953,2020-01-07
637782,2020-05-21
63930,2020-01-12
8239,2013-06-07
445888,2020-04-08
109365,2018-03-18
34173,2017-03-17
411404,2019-10-12
64189,2020-05-24
732183,2020-05-27
644109,2020-02-27
945784,2020-08-22
767850,2020-08-18
61736,2020-05-13
104230,2018-11-26
400629,2019-11-18
538051,2020-03-19
992977,2020-07-17
414323,2019-02-07
671683,2019-12-27
27243,2017-09-08
310218,2019-08-22
33723,2016-08-20
1068241,2020-08-30
242799,2018-03-13
860719,2020-04-21
305574,2018-07-31
338226,2019-06-14
278491,2020-05-28
678123,2020-08-11
25828,2019-06-29
186667,2017-11-04
472678,2019-05-14
897114,2020-09-05
308161,2019-06-02
745954,2020-05-13
136440,2017-11-22
109299,2019-07-23
1095013,2020-09-15
165422,2020-08-06
212217,2019-04-24
6721,2017-06-10
157835,2018-06-20
510538,2019-09-11
114507,2018-03-27
362514,2019-10-07
511385,2019-11-03
742901,2020-05-17
468484,2019-10-20
5748,2015-08-04
116198,2017-05-22
560371,2019-08-07
391112,2020-07-02
609371,2019-10-20
21934,2014-05-30
66342,2019-01-24
531704,2019-08-14
6856,2015-06-27
448901,2019-11-10
296609,2019-11-12
696375,2020-01-20
58069,2016-01-06
205036,2017-12-01
83076,2020-05-23
458073,2020-09-02
225177,2019-01-31
104594,2018-11-29
628404,2020-08-17
327934,2020-08-10
1073481,2020-09-02
1063987,2020-09-06
69810,2020-03-04
432094,2020-02-12
659705,2019-12-15
365468,2018-11-17
299062,2018-07-18
36436,2018-03-05
124914,2017-11-12
6027,2014-04-14
189589,2017-11-02
839946,2020-04-24
92917,2017-06-24
390955,2019-07-12
508386,2019-07-09
102142,2017-02-02
420799,2019-09-28
39983,2016-03-06
340304,2018-12-15
113440,2019-11-25
635617,2019-10-20
156805,2018-03-09
972723,2020-07-05
473227,2020-06-16
30247,2020-02-22
136010,2017-08-17
495056,2019-11-21
241631,2019-03-04
292154,2020-03-21
50835,2018-01-23
307302,2019-08-13
124634,2020-09-03
868510,2020-04-27
313188,2020-08-24
14303,2014-05-29
212296,2019-08-02
6695,2020-01-29
178005,2017-12-16
984676,2020-07-12
984392,2020-07-12
84603,2019-12-15
446831,2019-07-06
275396,2019-10-31
544270,2020-05-01
724004,2020-01-18
740521,2020-04-02
34763,2018-08-11
274094,2020-02-25
256126,2020-02-20
486596,2019-05-12
240171,2019-02-05
355697,2019-03-27
56708,2020-02-17
162185,2018-11-17
598462,2020-08-25
176966,2018-01-06
285048,2018-07-04
188623,2020-01-10
490100,2019-09-23
572245,2019-11-01
205693,2017-12-03
37033,2015-01-26
480857,2020-07-28
253611,2018-04-15
100454,2018-02-05
374566,2019-03-17
245330,2018-03-20
18419,2016-10-13
217986,2019-08-10
258534,2018-11-09
185808,2018-09-17
90343,2018-08-07
62616,2015-12-10
429129,2019-10-28
23460,2015-09-19
27222,2016-08-10
393106,2020-01-05
139944,2019-11-10
417353,2019-02-26
273136,2018-06-13
933823,2020-06-22
9489,2014-12-06
11123,2013-07-19
133954,2020-01-06
438195,2019-03-08
235021,2019-10-02
288277,2019-02-05
645139,2020-07-18
810006,2020-05-20
226460,2019-07-11
479711,2019-10-18
168623,2020-06-20
511785,2019-12-19
2059,2017-06-12
165142,2020-08-15
206811,2017-12-16
165699,2017-07-24
139126,2020-09-11
314585,2019-01-18
154391,2017-06-11
546926,2019-12-05
746818,2020-01-26
600,2013-06-01
823469,2020-07-23
318186,2018-10-20
696267,2020-01-17
507400,2019-06-05
229174,2018-04-15
184878,2017-11-01
306432,2018-10-12
324285,2019-11-18
133264,2019-09-05
893578,2020-07-10
596307,2019-11-14
886891,2020-06-08
908187,2020-05-24
798491,2020-05-31
799468,2020-09-03
15499,2019-08-13
431734,2019-08-05
884927,2020-08-16
1024143,2020-08-05
20570,2015-08-24
19881,2015-01-14
271396,2018-09-10
449389,2020-02-20
1084841,2020-09-09
237422,2020-08-15
973303,2020-07-05
75484,2019-04-01
24088,2018-12-23
602600,2019-09-18
82416,2018-02-23
522438,2019-06-23
78153,2018-06-14
562597,2020-01-12
102253,2017-03-13
47738,2016-10-22
390739,2020-03-06
237813,2019-10-14
8092,2017-06-24
312068,2018-09-08
223168,2019-09-04
185114,2017-10-30
505814,2019-06-15
1016468,2020-07-31
188667,2019-08-14
303659,2020-02-27
176493,2020-07-18
859480,2020-04-24
207358,2020-06-12
635331,2020-06-21
657533,2019-11-15
369977,2019-03-16
808991,2020-03-30
906879,2020-07-10
994712,2020-08-07
397587,2019-02-06
176024,2018-06-02
1026151,2020-08-21
693510,2019-12-12
280835,2018-06-19
1074952,2020-09-22
91478,2018-08-31
12716,2015-03-18
748031,2020-02-02
70101,2017-08-08
111832,2019-05-04
12560,2019-09-29
579371,2019-08-25
1032770,2020-09-02
741787,2020-05-01
442402,2019-03-14
93264,2019-01-15
29274,2015-05-31
84321,2019-05-12
233249,2018-02-18
158630,2017-12-26
85372,2019-02-20
600978,2019-11-23
280647,2018-06-10
176635,2018-06-11
88011,2019-06-10
259825,2018-10-07
78958,2019-08-09
73373,2016-04-23
16328,2019-10-01
155883,2019-06-07
7482,2012-07-17
410623,2019-06-04
266815,2018-08-14
118782,2018-06-06
591613,2019-12-09
525558,2019-06-26
174054,2019-01-31
79837,2019-05-22
34648,2019-04-02
280475,2019-06-18
338623,2018-11-27
55534,2017-11-18
95133,2019-08-29
46704,2015-12-25
627215,2019-11-15
795954,2020-05-02
151993,2017-11-15
138525,2020-07-14
28775,2020-03-03
229557,2018-12-12
754750,2020-05-25
542829,2019-07-16
23023,2018-07-06
1311,2016-06-18
563648,2019-08-08
489460,2020-09-13
313510,2018-08-26
161983,2019-01-20
337713,2018-10-10
275387,2018-06-29
294473,2018-08-11
61237,2019-05-29
130324,2018-03-10
136911,2018-05-18
708154,2020-05-14
195796,2017-11-20
148243,2017-05-18
498135,2020-01-03
153669,2019-11-10
632022,2020-02-01
449870,2019-06-17
360272,2018-11-08
219676,2018-10-23
127878,2020-08-13
299483,2018-08-06
223149,2019-01-23
489333,2020-05-21
78027,2018-05-15
423144,2020-07-13
681758,2019-12-09
19804,2019-02-14
156529,2018-02-07
1065627,2020-08-29
240062,2019-05-01
671172,2019-12-24
298490,2019-05-23
885297,2020-05-08
491859,2019-05-17
724102,2020-01-07
258568,2019-03-13
88467,2019-01-11
143236,2020-05-18
35865,2020-03-13
1054667,2020-09-10
383718,2019-01-08
36719,2020-03-21
218578,2018-12-09
396840,2019-09-03
58430,2017-01-28
82278,2018-11-25
509968,2019-07-02
101186,2020-07-07
371928,2018-12-25
923896,2020-06-03
1078821,2020-09-05
192505,2019-08-03
825159,2020-09-19
385268,2019-03-20
13871,2017-03-07
278914,2018-08-22
677159,2019-12-03
626907,2019-11-13
37611,2019-03-11
203104,2019-11-15
156113,2018-03-21
396161,2020-04-21
572595,2020-01-13
860096,2020-05-15
30586,2017-02-11
318304,2019-03-18
175047,2020-03-11
111713,2019-06-03
464966,2019-04-13
147289,2018-11-27
714408,2019-12-30
638553,2020-07-05
238495,2018-03-09
38264,2019-12-20
285545,2019-03-01
50580,2017-03-03
724919,2020-02-02
832678,2020-07-15
62445,2016-04-24
35040,2015-05-23
219761,2018-06-09
544270,2020-02-20
796202,2020-06-04
40610,2016-02-23
76872,2018-12-10
861887,2020-07-06
233498,2020-08-22
215658,2018-01-12
9289,2016-02-06
252623,2018-12-17
156707,2017-07-30
470674,2019-11-26
446684,2020-05-28
143153,2017-05-05
398978,2020-07-18
664304,2019-11-16
424795,2019-12-30
559163,2020-02-10
399657,2019-09-18
333029,2018-09-23
42780,2018-10-22
432434,2019-02-28
417149,2019-08-09
536627,2020-05-31
296196,2018-10-24
405120,2019-01-26
93304,2016-08-25
92991,2016-08-20
429919,2019-03-27
887900,2020-05-10
685550,2020-01-10
113536,2017-10-02
341932,2019-04-26
905638,2020-05-31
862565,2020-08-18
355592,2019-02-07
3248,2018-05-20
361462,2020-05-01
721838,2020-03-06
110080,2017-08-15
40958,2017-06-21
323317,2019-07-31
103674,2016-11-13
1063765,2020-09-07
842867,2020-08-05
65041,2019-05-26
16817,2015-08-19
498769,2019-10-16
160076,2019-10-23
595862,2019-09-11
843019,2020-04-30
22862,2014-04-18
274082,2020-07-08
557426,2019-09-11
270033,2018-05-20
155089,2017-06-20
21186,2016-12-27
466961,2019-12-24
553562,2020-04-23
195303,2019-07-04
825536,2020-05-18
310300,2019-06-27
230711,2020-05-10
938417,2020-07-21
15738,2020-04-20
139895,2018-10-21
600019,2020-07-02
1032111,2020-08-19
228661,2019-12-06
431021,2019-07-24
553763,2019-07-28
579696,2020-05-03
508278,2019-11-27
130830,2018-08-03
138179,2019-10-17
88538,2018-09-20
533800,2019-07-16
42281,2015-09-29
622084,2020-02-20
254908,2018-05-06
104132,2019-12-30
103275,2019-01-30
130705,2020-04-05
49086,2017-10-06
213122,2019-08-31
158828,2020-02-03
302062,2020-03-09
229059,2020-02-22
36432,2015-01-16
546713,2020-05-21
183623,2018-02-28
130427,2019-10-22
54919,2020-08-09
765411,2020-02-10
566087,2020-01-01
52160,2019-09-17
288713,2020-07-11
743390,2020-04-23
317801,2020-04-27
760544,2020-08-15
500196,2019-05-30
336131,2018-09-27
462813,2020-05-03
504290,2020-03-09
473775,2019-05-31
13530,2018-11-06
84396,2020-06-23
738578,2020-01-19
36749,2016-04-10
74702,2017-06-24
60987,2020-08-29
540520,2019-07-26
779085,2020-07-27
61958,2016-03-21
707610,2019-12-31
84718,2016-06-11
597475,2020-04-07
126295,2018-09-04
750633,2020-05-21
561796,2020-08-02
495687,2019-05-22
863608,2020-04-23
155645,2019-02-01
157017,2020-01-22
932271,2020-07-14
116484,2016-12-22
12805,2017-11-21
149462,2020-04-20
1056895,2020-08-24
71896,2020-02-17
353105,2020-07-30
998268,2020-07-29
997084,2020-07-30
510832,2019-06-12
102534,2019-12-03
245178,2020-05-29
290227,2019-12-11
362258,2018-11-12
77949,2018-05-22
528831,2020-07-10
254198,2018-12-05
421776,2019-03-09
174601,2018-04-10
318712,2019-08-22
141165,2018-05-17
83595,2019-07-17
130182,2017-02-28
96686,2018-07-14
41425,2017-10-29
179031,2019-07-12
103311,2017-07-02
527054,2019-10-25
382301,2020-03-06
67541,2019-11-20
297909,2018-07-19
461959,2019-05-06
77490,2016-05-04
140465,2019-06-02
75778,2017-02-16
606972,2019-10-01
72172,2016-10-02
34954,2016-05-27
485820,2019-06-03
409707,2020-08-25
143153,2018-12-15
664365,2020-07-18
44209,2020-06-07
635316,2020-03-20
177745,2019-05-31
408722,2020-02-03
13004,2015-09-03
81376,2016-06-01
43572,2017-09-06
1008015,2020-07-26
822745,2020-05-09
52065,2017-10-30
76598,2016-04-29
121015,2019-12-06
9588,2014-12-27
729726,2020-07-22
612766,2020-02-09
225482,2020-08-05
547268,2019-08-25
229215,2020-07-20
46697,2020-05-02
633361,2019-10-25
402686,2020-05-31
62163,2020-02-18
440452,2019-11-13
188552,2018-09-20
3512,2014-09-27
1028780,2020-08-25
479032,2019-09-14
184447,2019-10-25
620841,2020-07-19
35506,2019-11-19
54493,2016-09-27
6130,2012-06-19
179631,2017-09-21
86561,2016-06-29
418909,2019-04-12
35480,2016-06-11
598668,2019-09-15
71662,2019-12-22
569389,2019-12-21
351488,2019-04-28
24015,2015-03-01
22237,2015-09-16
397909,2019-01-08
292051,2019-05-23
26219,2017-03-29
621223,2020-05-13
903187,2020-05-20
579921,2020-01-09
23289,2017-01-08
626707,2020-07-26
250343,2018-05-01
336152,2020-07-12
190643,2017-10-22
121308,2019-12-30
130191,2018-04-07
521109,2019-08-30
42187,2017-06-19
116151,2018-08-21
10987,2018-10-15
69315,2017-06-14
178212,2017-11-26
335262,2018-09-26
992432,2020-08-03
683120,2019-12-03
108489,2019-09-08
827158,2020-05-03
9141,2014-04-07
1031952,2020-09-08
138445,2017-11-16
477324,2019-09-05
126678,2017-10-29
179592,2020-08-15
713479,2019-12-29
765675,2020-02-10
528270,2020-03-29
380113,2019-08-02
37614,2018-10-15
99351,2018-10-11
26290,2020-01-15
164728,2017-08-17
229962,2018-11-18
26975,2014-08-05
309389,2018-08-08
808644,2020-03-21
471734,2019-05-21
55554,2016-01-16
386037,2018-12-23
6419,2015-03-20
832008,2020-03-31
805188,2020-05-29
19210,2019-03-05
879377,2020-05-16
98906,2018-08-22
33923,2018-03-18
50950,2017-07-29
58361,2020-01-15
687290,2020-09-04
887656,2020-05-11
61973,2019-04-10
494221,2020-01-01
57930,2019-06-28
8566,2020-01-03
16360,2019-04-19
8736,2020-07-27
20653,2019-08-23
90729,2019-09-24
42013,2015-12-26
48231,2015-07-29
419086,2019-03-11
508961,2019-07-05
1095655,2020-09-22
624783,2019-10-10
54276,2015-11-22
35443,2015-01-19
245886,2020-05-21
830750,2020-03-31
117892,2017-01-14
95696,2019-09-30
522165,2020-03-31
591246,2020-07-31
307227,2019-06-01
384186,2020-07-22
13236,2014-11-30
78505,2016-08-19
280227,2018-09-09
1674,2011-10-16
624439,2020-05-09
447784,2019-03-21
186459,2020-08-21
424188,2019-02-22
52841,2018-08-03
456081,2019-10-30
36067,2015-08-09
189614,2017-10-28
524496,2019-11-18
294941,2019-01-04
97863,2018-08-10
547508,2020-01-17
448232,2019-06-23
946188,2020-07-05
153090,2020-07-02
328818,2020-04-29
104618,2016-10-28
833761,2020-04-29
9985,2015-11-08
573655,2019-08-29
33661,2015-07-01
107039,2018-06-08
3275,2019-03-01
872195,2020-04-29
268130,2018-08-29
17034,2018-01-30
694663,2020-08-19
88216,2019-07-25
680884,2020-04-04
48601,2017-06-27
107208,2017-04-25
123891,2020-07-29
287729,2020-03-30
373880,2020-06-18
679223,2019-12-20
15501,2018-11-05
486885,2019-08-13
568008,2019-12-27
45646,2016-09-21
127125,2019-12-25
110038,2018-11-24
199400,2018-04-20
32043,2015-05-22
23995,2018-09-13
486707,2019-05-11
95841,2018-08-26
133384,2020-03-22
17151,2020-07-07
120022,2020-06-25
11261,2016-09-21
124022,2017-03-22
388884,2019-10-15
40335,2018-07-27
849046,2020-04-25
308901,2020-05-30
55329,2018-05-20
187296,2017-12-29
62445,2016-11-02
678225,2019-12-26
9985,2013-05-25
35582,2017-09-29
960119,2020-07-09
41141,2017-02-23
699618,2020-01-24
42197,2017-12-11
172698,2018-09-25
476872,2020-03-16
188167,2020-03-19
247129,2018-04-14
879843,2020-05-27
192468,2018-06-09
222780,2019-12-30
380047,2019-07-22
436224,2020-01-30
78116,2019-02-21
251443,2020-04-29
31553,2014-10-20
1092937,2020-09-13
19790,2020-04-26
364716,2020-02-29
174908,2018-06-26
447572,2019-10-27
193713,2017-10-27
20629,2014-09-06
357494,2018-11-04
45898,2018-12-25
13579,2019-02-06
415618,2019-05-03
775986,2020-08-22
388558,2019-08-15
598105,2019-09-13
1100351,2020-09-17
57974,2017-02-03
85368,2019-10-13
317254,2020-06-28
73747,2016-03-18
390884,2019-01-22
712779,2020-01-22
51000,2019-04-20
966993,2020-07-18
497944,2019-09-14
375781,2019-03-30
191,2020-01-03
101116,2019-10-13
491680,2020-01-17
4026,2019-05-15
237439,2018-03-07
976769,2020-09-14
496423,2020-05-13
97379,2018-01-27
372870,2019-09-03
145903,2020-01-01
165362,2020-06-09
158,2011-05-11
198993,2019-08-07
202407,2018-11-08
348297,2020-07-22
681716,2020-04-05
38523,2019-12-21
591246,2020-02-24
538496,2019-09-09
881599,2020-05-06
610120,2020-02-19
95841,2019-07-24
145348,2018-05-17
293022,2020-04-26
802839,2020-09-08
728999,2020-01-11
773061,2020-07-07
808962,2020-09-12
93094,2016-08-29
109996,2017-08-28
146255,2019-07-30
209139,2017-12-13
724376,2020-01-07
710078,2020-09-15
190065,2019-03-20
26510,2014-09-22
302869,2020-09-13
134756,2019-03-31
226190,2020-02-27
529959,2019-07-02
356872,2020-04-12
161836,2020-08-19
16341,2014-01-09
208547,2018-05-09
317183,2019-11-11
828092,2020-04-29
247090,2018-06-28
730725,2020-09-16
201065,2019-06-07
62264,2019-07-18
13512,2016-01-05
17370,2017-08-15
651859,2020-09-13
116569,2020-03-18
277280,2019-06-04
32654,2015-07-25
529594,2019-07-02
217962,2019-11-16
384625,2020-01-10
13385,2015-09-15
83877,2016-06-05
42038,2018-08-18
413457,2019-06-28
1039893,2020-08-25
473326,2020-09-14
937357,2020-09-11
859975,2020-06-21
1019980,2020-08-02
1071426,2020-09-11
32967,2018-01-03
514291,2019-08-29
990899,2020-07-19
213653,2020-09-15
347497,2018-11-05
509220,2019-06-07
191771,2018-05-14
23761,2018-06-10
108914,2018-10-05
15888,2016-09-04
131541,2017-03-17
162954,2018-07-06
27815,2015-07-05
609791,2019-09-25
115598,2017-11-08
561092,2019-08-24
723503,2020-03-13
188802,2019-04-26
372609,2019-02-15
707715,2020-05-23
167468,2020-08-30
1083719,2020-09-08
129701,2018-03-29
125954,2017-10-27
323715,2018-09-21
72709,2017-11-08
304918,2019-09-07
78954,2018-01-13
1045323,2020-08-17
437147,2020-08-03
321738,2020-01-18
975266,2020-08-07
315166,2019-09-03
782344,2020-08-31
8051,2018-07-08
707706,2020-08-22
62163,2017-12-24
255976,2019-09-09
183969,2019-10-20
264046,2019-12-07
120717,2017-04-25
569095,2019-09-04
131652,2019-05-29
683442,2020-03-14
143153,2020-05-18
1044,2011-11-19
758843,2020-09-20
12805,2020-05-17
127376,2019-11-04
8384,2018-08-07
51425,2019-09-29
304209,2020-04-04
453023,2020-07-13
119268,2019-11-17
928463,2020-09-05
180781,2018-09-27
106960,2018-11-29
322908,2019-11-06
457827,2019-07-20
728204,2020-07-05
61198,2019-07-04
280,2011-11-20
250228,2020-08-30
358297,2019-02-21
834801,2020-05-07
191906,2018-07-28
45955,2020-04-18
422519,2020-01-02
537457,2019-11-18
6984,2014-01-26
155607,2017-06-21
583211,2020-07-30
157963,2018-09-30
464229,2019-04-30
21904,2015-11-14
327744,2020-05-08
119038,2018-07-11
305889,2019-12-07
151165,2020-09-02
680065,2020-08-01
829615,2020-04-01
340471,2019-06-07
729092,2020-01-31
649178,2019-11-19
260171,2019-06-25
70172,2016-07-31
831367,2020-06-23
275050,2018-06-07
988013,2020-08-05
179375,2018-08-15
26547,2019-09-25
233588,2018-03-05
44402,2019-05-23
504491,2019-10-07
523060,2019-08-05
252876,2018-04-09
340618,2019-02-01
150752,2019-08-13
134598,2018-07-04
607471,2019-10-19
432749,2020-03-28
384867,2019-12-20
36719,2015-10-04
456163,2019-04-01
637651,2020-08-28
240858,2019-09-07
1353,2014-06-12
345632,2019-09-27
1100881,2020-09-18
980031,2020-07-13
294723,2019-02-26
137721,2018-04-19
200054,2020-03-20
229199,2018-03-06
788736,2020-02-28
10107,2013-11-21
132493,2017-07-16
46778,2017-02-17
65604,2016-01-08
492499,2020-01-01
102883,2017-08-19
124292,2018-03-12
1016218,2020-08-16
481506,2020-07-25
136246,2017-11-06
490190,2020-09-05
186204,2019-11-10
147563,2017-07-06
501992,2020-07-11
1010985,2020-08-10
11523,2019-10-09
477110,2020-09-19
336695,2019-09-08
765156,2020-05-13
799564,2020-03-07
525502,2019-07-12
823017,2020-05-27
133698,2018-05-05
338847,2020-08-29
37185,2019-09-25
325907,2019-10-21
102123,2020-08-08
158461,2020-06-02
178595,2017-12-31
226987,2018-02-01
197875,2018-08-28
425115,2019-03-07
23763,2014-11-02
664601,2020-05-24
314141,2020-01-01
742334,2020-02-24
27971,2016-07-24
152132,2017-06-02
198987,2020-02-26
78979,2017-12-18
312797,2019-12-05
182892,2018-07-17
237390,2018-07-29
685340,2020-01-03
26454,2014-11-22
671899,2020-08-26
736850,2020-02-04
91713,2017-09-17
455232,2019-09-23
907856,2020-05-29
476872,2020-02-06
860549,2020-05-31
13530,2016-01-02
975323,2020-07-12
984999,2020-07-31
368098,2019-10-06
269868,2020-06-19
279839,2018-11-18
105182,2017-11-01
301532,2018-08-21
254176,2019-12-24
10472,2017-12-04
514658,2020-07-13
159070,2020-07-09
759035,2020-06-13
37552,2015-02-06
185083,2019-04-17
65233,2020-04-06
220798,2018-09-06
174401,2019-03-31
731437,2020-07-16
42778,2018-03-09
256262,2019-12-09
196715,2018-07-29
772349,2020-02-15
402477,2019-01-15
186214,2020-07-19
461788,2020-01-26
209911,2019-12-02
698595,2019-12-16
109946,2020-07-03
31642,2020-07-01
536258,2020-01-28
51756,2015-11-29
267412,2019-05-09
129041,2019-10-15
17014,2020-08-09
192468,2019-02-02
167622,2020-05-10
47646,2016-03-15
16324,2015-07-17
376898,2020-06-25
700757,2020-05-04
891024,2020-05-26
358939,2019-08-07
858893,2020-04-20
24315,2016-05-18
303971,2019-02-15
666307,2020-01-13
682851,2019-12-02
147728,2019-10-18
128427,2018-06-09
302132,2018-07-30
53820,2015-11-05
135695,2017-03-30
308234,2019-10-15
544839,2019-07-29
319148,2019-10-18
210868,2019-01-12
31634,2014-12-26
887887,2020-06-08
181098,2019-01-28
55079,2019-05-24
788371,2020-04-09
156556,2020-05-17
511186,2019-11-11
1043558,2020-09-07
453310,2019-03-28
31869,2020-06-28
66408,2016-04-27
32641,2014-11-30
77564,2019-05-09
898684,2020-06-18
291823,2019-08-01
265650,2018-05-07
332473,2018-09-21
178634,2020-06-03
480608,2020-02-12
917496,2020-05-30
487845,2020-05-17
23435,2019-05-20
42284,2019-09-02
714117,2020-02-22
94838,2018-12-16
1027757,2020-09-07
42144,2019-12-12
54112,2020-04-11
270805,2020-07-04
697649,2020-04-23
1060607,2020-08-26
258027,2018-04-22
367619,2018-11-21
643863,2019-12-24
996118,2020-08-02
851098,2020-04-14
121369,2017-07-01
633600,2020-07-05
53079,2015-09-27
264642,2018-05-05
65238,2017-02-10
52245,2019-02-08
191,2017-06-06
67827,2018-08-13
44828,2016-10-18
588705,2020-04-21
303130,2018-08-24
46867,2015-06-18
240475,2018-09-13
278031,2018-08-08
189282,2020-05-18
200283,2017-11-17
25031,2019-04-06
5939,2017-10-23
32566,2017-08-11
45268,2015-06-04
217654,2020-03-13
340455,2019-12-22
201635,2019-03-04
359701,2018-11-16
1000752,2020-08-17
276162,2019-10-14
345022,2020-01-10
186014,2019-10-05
605337,2020-03-16
870162,2020-08-20
429220,2020-06-05
88004,2017-11-02
939280,2020-08-06
34460,2019-12-08
162085,2018-09-09
628574,2019-10-13
115245,2019-05-25
71437,2016-08-07
19631,2016-06-21
397118,2019-10-26
5023,2013-12-29
388170,2019-01-11
57955,2018-08-01
191779,2019-10-22
403202,2019-01-16
503228,2019-05-31
29777,2018-03-28
431477,2019-04-29
320464,2019-04-29
30990,2014-12-18
185125,2017-09-30
91279,2018-08-19
198209,2019-09-06
638340,2019-11-11
58361,2016-06-25
539771,2020-09-15
476896,2019-11-29
165611,2019-03-07
114281,2019-04-25
408037,2020-08-26
754378,2020-08-06
174991,2019-11-14
13056,2019-02-19
225828,2020-05-11
42197,2018-04-14
208755,2020-01-17
655728,2020-01-10
394836,2019-01-03
121918,2018-11-08
51482,2016-09-29
512050,2019-06-11
119202,2019-07-21
416723,2020-04-23
449516,2019-10-05
394526,2019-02-01
118960,2020-08-22
88740,2017-11-03
567403,2019-09-07
24315,2017-03-05
187689,2017-10-08
188477,2019-07-06
384196,2020-01-20
566759,2019-09-11
498860,2019-12-09
226770,2018-02-14
906487,2020-06-06
73061,2020-03-14
806539,2020-08-02
7832,2020-04-18
292108,2019-12-11
405479,2020-07-19
269475,2018-07-24
89933,2019-12-15
241176,2019-04-13
429413,2019-10-26
999223,2020-09-12
403440,2020-02-11
679696,2020-03-26
9863,2020-06-19
110946,2019-01-28
427803,2020-03-11
36704,2015-03-25
397291,2019-01-11
815290,2020-04-06
190250,2020-03-20
21934,2019-07-11
230399,2018-02-10
281828,2018-08-30
748433,2020-02-25
533876,2019-07-06
93264,2017-11-16
365272,2018-12-09
158378,2019-06-01
255274,2018-04-13
708987,2019-12-25
454120,2019-10-20
169053,2018-04-27
696053,2019-12-19
754312,2020-02-01
394579,2019-04-27
404716,2020-06-13
54558,2015-10-17
3782,2012-12-04
197917,2020-08-02
16165,2019-11-01
917811,2020-07-06
692697,2020-06-04
450525,2019-05-12
128309,2020-08-13
86369,2020-04-08
101792,2019-12-07
450967,2020-04-17
256146,2020-04-16
125269,2017-05-23
409820,2019-02-21
359508,2019-01-15
49698,2019-02-28
8079,2016-07-13
230929,2018-06-24
831594,2020-05-03
214593,2019-10-03
480571,2020-03-03
59042,2016-03-11
861374,2020-04-29
92777,2019-01-21
313655,2018-09-03
31203,2019-12-13
805936,2020-03-12
727250,2020-03-01
88511,2017-07-17
35983,2017-05-05
113658,2018-08-21
28325,2019-09-09
515062,2020-01-11
14821,2019-09-24
88830,2019-04-27
584763,2020-06-09
1311,2011-10-04
243591,2018-08-21
420920,2020-03-23
381277,2020-01-16
326423,2019-12-04
78017,2018-02-21
131652,2019-04-08
2512,2011-03-01
1301,2016-12-27
405059,2019-01-19
662310,2019-12-01
309034,2020-04-20
11542,2013-04-09
258988,2018-05-02
754427,2020-07-01
6797,2017-01-25
354202,2020-02-05
106334,2018-04-24
88740,2019-09-18
511335,2020-03-10
222699,2019-10-01
233666,2018-05-01
362011,2018-12-03
102347,2020-01-19
46280,2018-07-31
246009,2018-06-20
717698,2020-01-30
122655,2017-02-11
525441,2020-06-10
656585,2019-11-13
804153,2020-03-21
311103,2019-09-24
347716,2019-12-13
512249,2020-01-10
711370,2020-01-07
505500,2019-11-27
93949,2019-09-06
693004,2020-01-23
11673,2013-04-26
394502,2019-01-16
841827,2020-09-16
541238,2019-07-14
2337,2018-05-28
14572,2020-02-17
135308,2020-08-07
689332,2020-03-14
138925,2020-05-29
130674,2018-01-10
115620,2018-11-11
485959,2020-06-16
58224,2020-03-27
151529,2019-02-02
398673,2019-01-09
324646,2018-09-06
224694,2019-04-20
427330,2019-02-20
842805,2020-05-22
519604,2019-06-22
835289,2020-04-03
248638,2018-04-02
246982,2018-03-25
517841,2019-12-19
242988,2019-04-04
177549,2017-09-26
246450,2018-03-22
386004,2019-06-14
114338,2019-11-15
288866,2020-04-18
42692,2019-04-22
724804,2020-01-08
32755,2019-05-12
1724,2011-06-17
66396,2018-05-30
75998,2019-09-13
895891,2020-06-12
56580,2015-10-28
148863,2019-06-26
876845,2020-05-02
